Portfolio value change between 2026-05-26 and 2026-05-27

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.525,0.01,0.66%,153181,233601.02,1531.81
AMP,1.6,0.01,0.63%,70000,112000.0,700.0
ASM,1.48,0.04,2.78%,57458,85037.84,2298.32
BHP,61.28,0.93,1.54%,13000,796640.0,12090.0
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,164.81,0.51,0.31%,0,0.0,0.0
CNB,0.685,-0.01,-1.44%,10000,6850.0,-100.0
CSL,99.26,2.36,2.44%,2000,198520.0,4720.0
E25,0.23,-0.05,-17.86%,20000,4600.0,-1000.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.0,-0.11,-100.00%,9412,0.0,-1035.32
VML,0.13,0.01,8.33%,6000,780.0,60.0
WBC,36.39,-0.22,-0.60%,0,0.0,0.0
WDS,30.71,-0.01,-0.03%,1288,39554.48,-12.88
TOTAL,,,,,1479903.79,19251.93
