Portfolio value change between 2026-07-07 and 2026-07-08

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.375,-0.015,-1.08%,153181,210623.88,-2297.71
AMP,1.665,0.02,1.22%,70000,116550.0,1400.0
ASM,1.09,-0.055,-4.80%,57458,62629.22,-3160.19
BHP,57.51,-1.36,-2.31%,9000,517590.0,-12240.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,168.18,1.48,0.89%,0,0.0,0.0
CNB,0.54,-0.02,-3.57%,10000,5400.0,-200.0
CSL,124.3,0.33,0.27%,3000,372900.0,990.0
E25,0.225,-0.01,-4.26%,20000,4500.0,-200.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.086,-0.006,-6.52%,9412,809.43,-56.47
VML,0.11,0.0,0.00%,6000,660.0,0.0
WBC,36.25,0.12,0.33%,0,0.0,0.0
WDS,28.87,0.9,3.22%,1288,37184.56,1159.2
TOTAL,,,,,1330423.45,-14605.18
