Portfolio value change between 2026-08-17 and 2026-08-18

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.585,-0.01,-0.63%,153181,242791.88,-1531.81
AMP,2.35,0.05,2.17%,70000,164500.0,3500.0
ASM,1.215,-0.025,-2.02%,57458,69811.47,-1436.45
BHP,63.85,1.65,2.65%,11065,706500.25,18257.25
CAN,0.003,0.0,0.00%,44090,132.27,0.0
CBA,162.63,-2.37,-1.44%,0,0.0,0.0
CNB,0.875,-0.03,-3.31%,10000,8750.0,-300.0
CSL,157.82,23.22,17.25%,4000,631280.0,92880.0
E25,0.265,-0.01,-3.64%,20000,5300.0,-200.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.125,-0.005,-3.85%,9412,1176.5,-47.06
VML,0.11,0.008,7.84%,6000,660.0,48.0
WBC,34.66,-0.41,-1.17%,0,0.0,0.0
WDS,33.16,0.31,0.94%,1288,42710.08,399.28
TOTAL,,,,,1873612.46,110169.21
