Portfolio value change between 2026-09-18 and 2026-09-21

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.945,-0.025,-1.27%,153181,297937.04,-3829.52
AMP,2.55,0.03,1.19%,70000,178500.0,2100.0
BHP,60.78,-0.27,-0.44%,8000,486240.0,-2160.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,152.99,0.56,0.37%,0,0.0,0.0
CNB,0.92,-0.045,-4.66%,10000,9200.0,-450.0
CSL,178.3,2.71,1.54%,4000,713200.0,10840.0
E25,0.235,-0.02,-7.84%,20000,4700.0,-400.0
EF2,16.16,-0.16,-0.98%,3045,49207.2,-487.2
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.1,0.0,0.00%,9412,941.2,0.0
VML,0.095,-0.001,-1.04%,6000,570.0,-6.0
WBC,34.93,0.18,0.52%,0,0.0,0.0
WDS,32.44,0.02,0.06%,1288,41782.72,25.76
TOTAL,,,,,1782454.52,4233.04
