Portfolio value change between 2026-01-15 and 2026-01-16

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.54,0.02,1.32%,153181,235898.74,3063.62
AMP,1.82,0.03,1.68%,70000,127400.0,2100.0
ASM,0.715,-0.025,-3.38%,57458,41082.47,-1436.45
BHP,48.99,-0.38,-0.77%,16361,801525.39,-6217.18
CAN,0.01,0.0,0.00%,44090,440.9,0.0
CBA,154.3,0.8,0.52%,0,0.0,0.0
CNB,0.56,0.02,3.70%,10000,5600.0,200.0
E25,0.375,-0.025,-6.25%,20000,7500.0,-500.0
ERA,0.003,0.001,50.00%,700000,2100.0,700.0
PTR,0.28,0.0,0.00%,9412,2635.36,0.0
VML,0.21,-0.005,-2.33%,6000,1260.0,-30.0
WBC,39.19,0.7,1.82%,0,0.0,0.0
WDS,23.68,-0.34,-1.42%,1288,30499.84,-437.92
TOTAL,,,,,1255942.7,-2557.93
