Portfolio value change between 2026-06-30 and 2026-07-01

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.32,-0.05,-3.65%,153181,202198.92,-7659.05
AMP,1.68,0.075,4.67%,70000,117600.0,5250.0
ASM,1.21,-0.005,-0.41%,57458,69524.18,-287.29
BHP,59.92,0.52,0.88%,9000,539280.0,4680.0
CAN,0.004,-0.001,-20.00%,44090,176.36,-44.09
CBA,160.73,-3.89,-2.36%,0,0.0,0.0
CNB,0.595,0.01,1.71%,10000,5950.0,100.0
CSL,118.37,3.63,3.16%,3000,355110.0,10890.0
E25,0.21,0.0,0.00%,20000,4200.0,0.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.096,0.001,1.05%,9412,903.55,9.41
VML,0.105,0.005,5.00%,6000,630.0,30.0
WBC,34.7,-0.51,-1.45%,0,0.0,0.0
WDS,28.4,0.19,0.67%,1288,36579.2,244.72
TOTAL,,,,,1333552.21,13213.7
