Portfolio value change between 2026-04-22 and 2026-04-23

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.69,0.04,2.42%,153181,258875.89,6127.24
AMP,1.435,-0.005,-0.35%,70000,100450.0,-350.0
ASM,1.665,0.065,4.06%,57458,95667.57,3734.77
BHP,56.03,-0.14,-0.25%,16361,916706.83,-2290.54
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,173.38,-1.66,-0.95%,0,0.0,0.0
CNB,0.49,0.025,5.38%,10000,4900.0,250.0
E25,0.3,0.0,0.00%,20000,6000.0,0.0
ERA,0.004,0.0,0.00%,700000,2800.0,0.0
PTR,0.1,-0.005,-4.76%,9412,941.2,-47.06
VML,0.145,0.0,0.00%,6000,870.0,0.0
WBC,39.12,-0.28,-0.71%,0,0.0,0.0
WDS,31.77,0.98,3.18%,1288,40919.76,1262.24
TOTAL,,,,,1428351.7,8686.65
