Portfolio value change between 2026-08-10 and 2026-08-11

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.6,0.025,1.59%,153181,245089.6,3829.53
AMP,2.37,0.02,0.85%,70000,165900.0,1400.0
ASM,1.185,-0.03,-2.47%,57458,68087.73,-1723.74
BHP,63.93,0.41,0.65%,11065,707385.45,4536.65
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,173.92,-0.35,-0.20%,0,0.0,0.0
CNB,0.89,-0.015,-1.66%,10000,8900.0,-150.0
CSL,138.33,3.86,2.87%,4000,553320.0,15440.0
E25,0.28,-0.005,-1.75%,20000,5600.0,-100.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.1,0.003,3.09%,9412,941.2,28.24
VML,0.099,-0.001,-1.00%,6000,594.0,-6.0
WBC,35.69,-0.01,-0.03%,0,0.0,0.0
WDS,33.01,1.22,3.84%,1288,42516.88,1571.36
TOTAL,,,,,1799911.22,24826.03
