Portfolio value change between 2026-09-07 and 2026-09-08

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.9,-0.01,-0.52%,153181,291043.9,-1531.81
AMP,2.455,0.015,0.61%,70000,171850.0,1050.0
ASM,0.0,0.0,0.00%,57458,0.0,0.0
BHP,62.55,-0.38,-0.60%,8000,500400.0,-3040.0
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,159.09,-2.45,-1.52%,0,0.0,0.0
CNB,0.975,0.0,0.00%,10000,9750.0,0.0
CSL,172.01,-1.17,-0.68%,4000,688040.0,-4680.0
E25,0.285,0.01,3.64%,20000,5700.0,200.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.115,0.0,0.00%,9412,1082.38,0.0
VML,0.096,0.0,0.00%,6000,576.0,0.0
WBC,34.7,-0.32,-0.91%,0,0.0,0.0
WDS,32.25,-0.08,-0.25%,1288,41538.0,-103.04
TOTAL,,,,,1710200.73,-9504.85
