Portfolio value change between 2026-01-23 and 2026-01-27

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.645,0.035,2.17%,153181,251982.74,5361.33
AMP,1.747,0.017,0.98%,70000,122290.0,1190.0
ASM,1.71,-0.11,-6.04%,57458,98253.18,-6320.38
BHP,49.615,1.185,2.45%,16361,811751.02,19387.79
CAN,0.009,0.0,0.00%,44090,396.81,0.0
CBA,150.395,0.915,0.61%,0,0.0,0.0
CNB,0.545,0.03,5.83%,10000,5450.0,300.0
E25,0.4,-0.015,-3.61%,20000,8000.0,-300.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.28,-0.005,-1.75%,9412,2635.36,-47.06
VML,0.18,-0.01,-5.26%,6000,1080.0,-60.0
WBC,39.0,0.26,0.67%,0,0.0,0.0
WDS,24.35,0.27,1.12%,1288,31362.8,347.76
TOTAL,,,,,1335301.91,19859.44
