Portfolio value change between 2026-08-13 and 2026-08-14

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.535,-0.04,-2.54%,153181,235132.83,-6127.24
AMP,2.33,0.0,0.00%,70000,163100.0,0.0
ASM,1.22,0.02,1.67%,57458,70098.76,1149.16
BHP,61.35,-2.1,-3.31%,11065,678837.75,-23236.5
CAN,0.003,0.0,0.00%,44090,132.27,0.0
CBA,167.17,-1.83,-1.08%,0,0.0,0.0
CNB,0.865,-0.03,-3.35%,10000,8650.0,-300.0
CSL,136.5,-1.02,-0.74%,4000,546000.0,-4080.0
E25,0.26,0.005,1.96%,20000,5200.0,100.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.12,0.0,0.00%,9412,1129.44,0.0
VML,0.1,-0.005,-4.76%,6000,600.0,-30.0
WBC,35.37,-0.33,-0.92%,0,0.0,0.0
WDS,32.6,0.05,0.15%,1288,41988.8,64.4
TOTAL,,,,,1752269.85,-32460.18
