Portfolio value change between 2026-06-05 and 2026-06-09

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.42,-0.025,-1.73%,153181,217517.02,-3829.53
AMP,1.55,0.03,1.97%,70000,108500.0,2100.0
ASM,1.28,-0.125,-8.90%,57458,73546.24,-7182.25
BHP,60.08,-1.16,-1.89%,10000,600800.0,-11600.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,160.48,-0.42,-0.26%,0,0.0,0.0
CNB,0.64,-0.03,-4.48%,10000,6400.0,-300.0
CSL,99.47,1.56,1.59%,3000,298410.0,4680.0
E25,0.24,0.005,2.13%,20000,4800.0,100.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.105,0.005,5.00%,9412,988.26,47.06
VML,0.11,-0.005,-4.35%,6000,660.0,-30.0
WBC,34.71,-0.1,-0.29%,0,0.0,0.0
WDS,31.09,0.18,0.58%,1288,40043.92,231.84
TOTAL,,,,,1353241.8,-15782.88
