Portfolio value change between 2026-02-26 and 2026-02-27

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.75,0.03,1.74%,153181,268066.75,4595.43
AMP,1.3,-0.02,-1.52%,70000,91000.0,-1400.0
ASM,1.67,0.015,0.91%,57458,95954.86,861.87
BHP,58.41,0.66,1.14%,16361,955646.01,10798.26
CAN,0.008,0.0,0.00%,44090,352.72,0.0
CBA,174.62,-2.65,-1.49%,0,0.0,0.0
CNB,0.47,0.01,2.17%,10000,4700.0,100.0
E25,0.34,-0.02,-5.56%,20000,6800.0,-400.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.21,-0.01,-4.55%,9412,1976.52,-94.12
VML,0.175,-0.005,-2.78%,6000,1050.0,-30.0
WBC,42.54,-0.18,-0.42%,0,0.0,0.0
WDS,28.31,0.37,1.32%,1288,36463.28,476.56
TOTAL,,,,,1464110.14,14908.0
