Portfolio value change between 2026-07-08 and 2026-07-09

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.365,-0.01,-0.73%,153181,209092.07,-1531.81
AMP,1.66,-0.005,-0.30%,70000,116200.0,-350.0
ASM,1.115,0.025,2.29%,57458,64065.67,1436.45
BHP,56.87,-0.64,-1.11%,9000,511830.0,-5760.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,168.11,-0.07,-0.04%,0,0.0,0.0
CNB,0.54,0.0,0.00%,10000,5400.0,0.0
CSL,125.53,1.23,0.99%,3000,376590.0,3690.0
E25,0.235,0.01,4.44%,20000,4700.0,200.0
ERA,0.002,0.0,0.00%,700000,1400.0,0.0
PTR,0.08,-0.006,-6.98%,9412,752.96,-56.47
VML,0.11,0.0,0.00%,6000,660.0,0.0
WBC,36.2,-0.05,-0.14%,0,0.0,0.0
WDS,29.3,0.43,1.49%,1288,37738.4,553.84
TOTAL,,,,,1328605.45,-1817.99
