Portfolio value change between 2026-01-07 and 2026-01-08

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.37,0.0,0.00%,153181,209857.97,0.0
AMP,1.815,0.005,0.28%,70000,127050.0,350.0
ASM,0.755,-0.02,-2.58%,57458,43380.79,-1149.16
BHP,47.34,-0.36,-0.75%,16361,774529.74,-5889.96
CAN,0.009,-0.001,-10.00%,44090,396.81,-44.09
CBA,153.34,0.11,0.07%,0,0.0,0.0
CNB,0.54,-0.01,-1.82%,10000,5400.0,-100.0
E25,0.385,0.015,4.05%,20000,7700.0,300.0
ERA,0.002,-0.001,-33.33%,700000,1400.0,-700.0
PTR,0.29,0.005,1.75%,9412,2729.48,47.06
VML,0.19,0.0,0.00%,6000,1140.0,0.0
WBC,38.01,0.49,1.31%,0,0.0,0.0
WDS,22.95,0.09,0.39%,1288,29559.6,115.92
TOTAL,,,,,1203144.39,-7070.23
