Portfolio value change between 2026-03-24 and 2026-03-25

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.47,0.11,8.09%,153181,225176.07,16849.91
AMP,1.275,0.02,1.59%,70000,89250.0,1400.0
ASM,1.45,0.045,3.20%,57458,83314.1,2585.61
BHP,50.12,1.6,3.30%,16361,820013.32,26177.6
CAN,0.006,0.0,0.00%,44090,264.54,0.0
CBA,172.17,1.05,0.61%,0,0.0,0.0
CNB,0.44,0.075,20.55%,10000,4400.0,750.0
E25,0.35,0.02,6.06%,20000,7000.0,400.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.1,0.0,0.00%,9412,941.2,0.0
VML,0.135,0.005,3.85%,6000,810.0,30.0
WBC,40.38,0.66,1.66%,0,0.0,0.0
WDS,33.62,-1.11,-3.20%,1288,43302.56,-1429.68
TOTAL,,,,,1276571.79,46763.44
