Portfolio value change between 2026-08-21 and 2026-08-24

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.847,0.052,2.90%,153181,282925.31,7965.41
AMP,2.39,0.0,0.00%,70000,167300.0,0.0
ASM,0.0,-1.17,-100.00%,57458,0.0,-67225.86
BHP,67.59,2.43,3.73%,11065,747883.35,26887.95
CAN,0.003,0.0,0.00%,44090,132.27,0.0
CBA,157.26,-0.73,-0.46%,0,0.0,0.0
CNB,1.015,0.02,2.01%,10000,10150.0,200.0
CSL,169.48,1.18,0.70%,4000,677920.0,4720.0
E25,0.265,-0.015,-5.36%,20000,5300.0,-300.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.11,0.0,0.00%,9412,1035.32,0.0
VML,0.1,0.0,0.00%,6000,600.0,0.0
WBC,33.87,0.04,0.12%,0,0.0,0.0
WDS,33.4,-0.38,-1.12%,1288,43019.2,-489.44
TOTAL,,,,,1936265.45,-29641.94
