Portfolio value change between 2026-08-27 and 2026-08-28

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.925,-0.025,-1.28%,153181,294873.42,-3829.52
AMP,2.36,0.01,0.43%,70000,165200.0,700.0
ASM,0.0,-1.17,-100.00%,57458,0.0,-67225.86
BHP,67.3,0.9,1.36%,9000,605700.0,8100.0
CAN,0.004,0.0,0.00%,44090,176.36,0.0
CBA,157.25,2.29,1.48%,0,0.0,0.0
CNB,1.01,-0.005,-0.49%,10000,10100.0,-50.0
CSL,172.32,-1.56,-0.90%,4000,689280.0,-6240.0
E25,0.285,0.0,0.00%,20000,5700.0,0.0
ERA,0.0,-0.002,-100.00%,700000,0.0,-1400.0
PTR,0.11,0.0,0.00%,9412,1035.32,0.0
VML,0.1,-0.005,-4.76%,6000,600.0,-30.0
WBC,33.9,0.22,0.65%,0,0.0,0.0
WDS,32.27,0.27,0.84%,1288,41563.76,347.76
TOTAL,,,,,1814228.87,-69627.63
