Portfolio value change between 2026-04-10 and 2026-04-13

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.785,-0.015,-0.83%,153181,273428.08,-2297.72
AMP,1.39,0.025,1.83%,70000,97300.0,1750.0
ASM,1.445,0.005,0.35%,57458,83026.81,287.29
BHP,54.35,0.37,0.69%,16361,889220.35,6053.57
CAN,0.005,0.0,0.00%,44090,220.45,0.0
CBA,183.2,-0.18,-0.10%,0,0.0,0.0
CNB,0.43,-0.045,-9.47%,10000,4300.0,-450.0
E25,0.31,-0.015,-4.62%,20000,6200.0,-300.0
ERA,0.004,0.0,0.00%,700000,2800.0,0.0
PTR,0.11,-0.01,-8.33%,9412,1035.32,-94.12
VML,0.135,0.0,0.00%,6000,810.0,0.0
WBC,42.59,-0.18,-0.42%,0,0.0,0.0
WDS,34.15,0.87,2.61%,1288,43985.2,1120.56
TOTAL,,,,,1402326.21,6069.59
