Portfolio value change between 2026-01-06 and 2026-01-07

Ticker,Close,+/-,%,Units,Value,Day Gain
ALK,1.37,-0.01,-0.72%,153181,209857.97,-1531.81
AMP,1.81,0.02,1.12%,70000,126700.0,1400.0
ASM,0.775,0.055,7.64%,57458,44529.95,3160.19
BHP,47.7,0.48,1.02%,16361,780419.7,7853.28
CAN,0.01,0.0,0.00%,44090,440.9,0.0
CBA,153.23,-2.62,-1.68%,0,0.0,0.0
CNB,0.55,-0.01,-1.79%,10000,5500.0,-100.0
E25,0.37,0.03,8.82%,20000,7400.0,600.0
ERA,0.003,0.0,0.00%,700000,2100.0,0.0
PTR,0.285,0.0,0.00%,9412,2682.42,0.0
VML,0.19,0.02,11.76%,6000,1140.0,120.0
WBC,37.52,-0.67,-1.75%,0,0.0,0.0
WDS,22.86,-0.66,-2.81%,1288,29443.68,-850.08
TOTAL,,,,,1210214.62,10651.58
